instance,n,qubits,solver,depth,seed,feasible,hit_opt,manoeuvres,manoeuvre_gap,energy,opt_energy,energy_gap,expected_energy,approx_ratio,p_opt,feas_rate,seconds,notes
RND3_2,3,9,qaoa_qiskit_noisy,4.0,4.0,True,True,2,0.0,2.0,2.0,0.0,28.1552,14.0776,0.000122,0.000244,0.515,"noisy,shots=8192"
CP_4,4,12,brute_force,,,True,True,3,0.0,3.0,3.0,0.0,,,,,0.006,ground truth
CP_4,4,12,simulated_annealing,,0.0,True,True,3,0.0,3.0,3.0,0.0,,,,,1.164,"reads=80,sweeps=1500"
CP_4,4,12,qaoa_numpy,1.0,0.0,True,False,4,1.0,4.0,3.0,1.0,42.0292,14.0097,0.063287,0.116847,0.099,restarts=16
CP_4,4,12,qaoa_numpy,2.0,0.0,False,False,0,,40.0,3.0,37.0,77.7904,25.9301,0.004905,0.013328,0.27,restarts=16
CP_4,4,12,qaoa_numpy,3.0,0.0,True,True,3,0.0,3.0,3.0,0.0,21.5344,7.1781,0.163982,0.202343,0.585,restarts=16
CP_4,4,12,qaoa_numpy,4.0,0.0,True,False,4,1.0,4.0,3.0,1.0,25.1593,8.3864,0.028327,0.071473,1.011,restarts=16
CP_4,4,12,qaoa_qiskit,1.0,0.0,True,True,3,0.0,3.0,3.0,0.0,32.9365,10.9788,1e-06,1e-06,0.44,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,2.0,0.0,True,True,3,0.0,3.0,3.0,0.0,33.7464,11.2488,0.012363,0.030101,0.701,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,3.0,0.0,True,True,3,0.0,3.0,3.0,0.0,27.8902,9.2967,0.017723,0.025336,0.924,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,4.0,0.0,True,True,3,0.0,3.0,3.0,0.0,26.4687,8.8229,0.068497,0.071496,1.124,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,1.0,0.0,False,False,2,,12.0,3.0,9.0,32.9897,10.9966,0.0,0.0,0.45,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,2.0,0.0,True,True,3,0.0,3.0,3.0,0.0,33.769,11.2563,0.015015,0.030762,0.682,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,3.0,0.0,True,True,3,0.0,3.0,3.0,0.0,27.7451,9.2484,0.016602,0.024536,0.894,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,4.0,0.0,True,True,3,0.0,3.0,3.0,0.0,26.3851,8.795,0.068359,0.070801,1.156,"noisy,shots=8192"
CP_4,4,12,simulated_annealing,,1.0,False,False,2,,12.0,3.0,9.0,,,,,1.146,"reads=80,sweeps=1500"
CP_4,4,12,qaoa_numpy,1.0,1.0,False,False,0,,40.0,3.0,37.0,33.6014,11.2005,0.009042,0.022393,0.087,restarts=16
CP_4,4,12,qaoa_numpy,2.0,1.0,True,False,4,1.0,4.0,3.0,1.0,39.8336,13.2779,0.068263,0.090019,0.264,restarts=16
CP_4,4,12,qaoa_numpy,3.0,1.0,True,False,4,1.0,4.0,3.0,1.0,28.1039,9.368,0.055518,0.106406,0.581,restarts=16
CP_4,4,12,qaoa_numpy,4.0,1.0,False,False,1,,21.0,3.0,18.0,22.6735,7.5578,0.042274,0.044908,1.0,restarts=16
CP_4,4,12,qaoa_qiskit,1.0,1.0,True,True,3,0.0,3.0,3.0,0.0,38.4964,12.8321,0.000752,0.000784,0.461,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,2.0,1.0,True,True,3,0.0,3.0,3.0,0.0,57.119,19.0397,0.003368,0.010697,0.713,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,3.0,1.0,True,True,3,0.0,3.0,3.0,0.0,68.6818,22.8939,0.017269,0.025958,0.967,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,4.0,1.0,True,True,3,0.0,3.0,3.0,0.0,48.8497,16.2832,0.040831,0.053423,1.112,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,1.0,1.0,True,True,3,0.0,3.0,3.0,0.0,38.3499,12.7833,0.00061,0.00061,0.454,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,2.0,1.0,True,True,3,0.0,3.0,3.0,0.0,57.4753,19.1584,0.004028,0.011963,0.7,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,3.0,1.0,True,True,3,0.0,3.0,3.0,0.0,69.036,23.012,0.017944,0.026855,0.895,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,4.0,1.0,True,True,3,0.0,3.0,3.0,0.0,49.0781,16.3594,0.041626,0.055298,1.171,"noisy,shots=8192"
CP_4,4,12,simulated_annealing,,2.0,True,True,3,0.0,3.0,3.0,0.0,,,,,1.153,"reads=80,sweeps=1500"
CP_4,4,12,qaoa_numpy,1.0,2.0,False,False,0,,40.0,3.0,37.0,31.3105,10.4368,0.000217,0.000221,0.082,restarts=16
CP_4,4,12,qaoa_numpy,2.0,2.0,True,False,4,1.0,4.0,3.0,1.0,35.7724,11.9241,0.052715,0.089848,0.282,restarts=16
CP_4,4,12,qaoa_numpy,3.0,2.0,False,False,1,,21.0,3.0,18.0,23.2353,7.7451,0.040118,0.042772,0.574,restarts=16
CP_4,4,12,qaoa_numpy,4.0,2.0,False,False,0,,40.0,3.0,37.0,29.5505,9.8502,0.014198,0.023141,0.997,restarts=16
CP_4,4,12,qaoa_qiskit,1.0,2.0,True,True,3,0.0,3.0,3.0,0.0,64.9792,21.6597,0.002692,0.00319,0.453,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,2.0,2.0,True,True,3,0.0,3.0,3.0,0.0,34.0085,11.3362,0.008199,0.018967,0.719,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,3.0,2.0,True,True,3,0.0,3.0,3.0,0.0,47.8664,15.9555,0.002723,0.00336,0.95,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,4.0,2.0,True,True,3,0.0,3.0,3.0,0.0,44.5487,14.8496,0.00017,0.005311,1.135,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,1.0,2.0,True,True,3,0.0,3.0,3.0,0.0,64.5538,21.5179,0.002563,0.003052,0.46,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,2.0,2.0,True,True,3,0.0,3.0,3.0,0.0,34.0817,11.3606,0.007568,0.016235,0.678,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,3.0,2.0,True,True,3,0.0,3.0,3.0,0.0,47.7623,15.9208,0.002197,0.003418,0.885,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,4.0,2.0,True,True,3,0.0,3.0,3.0,0.0,44.489,14.8297,0.000122,0.005371,1.148,"noisy,shots=8192"
CP_4,4,12,simulated_annealing,,3.0,True,True,3,0.0,3.0,3.0,0.0,,,,,1.17,"reads=80,sweeps=1500"
CP_4,4,12,qaoa_numpy,1.0,3.0,False,False,0,,40.0,3.0,37.0,34.1013,11.3671,0.000516,0.000557,0.084,restarts=16
CP_4,4,12,qaoa_numpy,2.0,3.0,False,False,0,,30.0,3.0,27.0,24.5631,8.1877,0.035327,0.042969,0.259,restarts=16
CP_4,4,12,qaoa_numpy,3.0,3.0,False,False,0,,60.0,3.0,57.0,31.7558,10.5853,0.05502,0.082893,0.593,restarts=16
CP_4,4,12,qaoa_numpy,4.0,3.0,True,True,3,0.0,3.0,3.0,0.0,21.009,7.003,0.073888,0.085328,0.988,restarts=16
CP_4,4,12,qaoa_qiskit,1.0,3.0,True,True,3,0.0,3.0,3.0,0.0,31.7892,10.5964,0.052562,0.078385,0.448,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,2.0,3.0,True,True,3,0.0,3.0,3.0,0.0,45.895,15.2983,0.00231,0.004434,0.674,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,3.0,3.0,True,True,3,0.0,3.0,3.0,0.0,53.9048,17.9683,0.078059,0.084522,0.96,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,4.0,3.0,True,True,3,0.0,3.0,3.0,0.0,52.8083,17.6028,0.003004,0.003479,1.148,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,1.0,3.0,True,True,3,0.0,3.0,3.0,0.0,31.9231,10.641,0.051025,0.079224,0.463,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,2.0,3.0,True,True,3,0.0,3.0,3.0,0.0,45.6602,15.2201,0.002686,0.005127,0.7,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,3.0,3.0,True,True,3,0.0,3.0,3.0,0.0,55.1162,18.3721,0.071777,0.077637,0.896,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,4.0,3.0,True,True,3,0.0,3.0,3.0,0.0,52.866,17.622,0.002441,0.002686,1.173,"noisy,shots=8192"
CP_4,4,12,simulated_annealing,,4.0,False,False,2,,12.0,3.0,9.0,,,,,1.141,"reads=80,sweeps=1500"
CP_4,4,12,qaoa_numpy,1.0,4.0,False,False,0,,40.0,3.0,37.0,31.3105,10.4368,0.000217,0.000221,0.081,restarts=16
CP_4,4,12,qaoa_numpy,2.0,4.0,True,False,4,1.0,4.0,3.0,1.0,29.2901,9.7634,0.009697,0.052435,0.275,restarts=16
CP_4,4,12,qaoa_numpy,3.0,4.0,False,False,0,,40.0,3.0,37.0,24.8196,8.2732,0.031137,0.039823,0.564,restarts=16
CP_4,4,12,qaoa_numpy,4.0,4.0,True,True,3,0.0,3.0,3.0,0.0,26.9189,8.973,0.072147,0.089422,0.987,restarts=16
CP_4,4,12,qaoa_qiskit,1.0,4.0,True,True,3,0.0,3.0,3.0,0.0,27.5039,9.168,0.004561,0.004908,0.388,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,2.0,4.0,True,True,3,0.0,3.0,3.0,0.0,37.7307,12.5769,0.018386,0.034445,0.583,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,3.0,4.0,True,True,3,0.0,3.0,3.0,0.0,65.7211,21.907,0.025872,0.035116,0.962,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit,4.0,4.0,True,True,3,0.0,3.0,3.0,0.0,77.9408,25.9803,0.003403,0.013836,1.153,"noiseless,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,1.0,4.0,True,True,3,0.0,3.0,3.0,0.0,27.5459,9.182,0.005249,0.005615,0.392,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,2.0,4.0,True,True,3,0.0,3.0,3.0,0.0,37.5792,12.5264,0.018921,0.033203,0.565,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,3.0,4.0,True,True,3,0.0,3.0,3.0,0.0,65.7612,21.9204,0.023315,0.032471,0.891,"noisy,shots=8192"
CP_4,4,12,qaoa_qiskit_noisy,4.0,4.0,True,True,3,0.0,3.0,3.0,0.0,78.3094,26.1031,0.003296,0.01355,1.169,"noisy,shots=8192"
RND4_1,4,12,brute_force,,,True,True,2,0.0,2.0,2.0,0.0,,,,,0.006,ground truth
RND4_1,4,12,simulated_annealing,,0.0,True,False,3,1.0,3.0,2.0,1.0,,,,,1.147,"reads=80,sweeps=1500"
RND4_1,4,12,qaoa_numpy,1.0,0.0,False,False,3,,15.0,2.0,13.0,38.6737,19.3368,0.003853,0.037111,0.104,restarts=16
RND4_1,4,12,qaoa_numpy,2.0,0.0,False,False,0,,30.0,2.0,28.0,32.9044,16.4522,0.000666,0.000811,0.288,restarts=16
RND4_1,4,12,qaoa_numpy,3.0,0.0,True,False,4,2.0,4.0,2.0,2.0,20.1489,10.0744,0.032797,0.16096,0.575,restarts=16
RND4_1,4,12,qaoa_numpy,4.0,0.0,False,False,0,,20.0,2.0,18.0,23.2551,11.6275,0.013986,0.029238,0.951,restarts=16
RND4_1,4,12,qaoa_qiskit,1.0,0.0,True,True,2,0.0,2.0,2.0,0.0,27.822,13.911,7.6e-05,8e-05,0.437,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,2.0,0.0,True,True,2,0.0,2.0,2.0,0.0,29.8409,14.9205,0.001159,0.001374,0.655,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,3.0,0.0,True,True,2,0.0,2.0,2.0,0.0,31.2764,15.6382,0.011583,0.084945,0.839,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,4.0,0.0,True,True,2,0.0,2.0,2.0,0.0,47.1974,23.5987,0.004834,0.009512,1.037,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,1.0,0.0,False,False,1,,11.0,2.0,9.0,27.7959,13.8979,0.0,0.0,0.403,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,2.0,0.0,True,True,2,0.0,2.0,2.0,0.0,29.7092,14.8546,0.001099,0.001465,0.603,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,3.0,0.0,True,True,2,0.0,2.0,2.0,0.0,31.1952,15.5976,0.011963,0.083984,0.785,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,4.0,0.0,True,True,2,0.0,2.0,2.0,0.0,47.5977,23.7988,0.004883,0.010254,1.045,"noisy,shots=8192"
RND4_1,4,12,simulated_annealing,,1.0,True,True,2,0.0,2.0,2.0,0.0,,,,,1.154,"reads=80,sweeps=1500"
RND4_1,4,12,qaoa_numpy,1.0,1.0,False,False,0,,30.0,2.0,28.0,43.5861,21.7931,0.001375,0.002172,0.094,restarts=16
RND4_1,4,12,qaoa_numpy,2.0,1.0,False,False,0,,30.0,2.0,28.0,35.5524,17.7762,0.004388,0.005623,0.283,restarts=16
RND4_1,4,12,qaoa_numpy,3.0,1.0,False,False,0,,20.0,2.0,18.0,21.5428,10.7714,0.022453,0.040742,0.571,restarts=16
RND4_1,4,12,qaoa_numpy,4.0,1.0,False,False,0,,20.0,2.0,18.0,18.728,9.364,0.022281,0.042076,0.973,restarts=16
RND4_1,4,12,qaoa_qiskit,1.0,1.0,True,True,2,0.0,2.0,2.0,0.0,50.5377,25.2688,0.002444,0.005436,0.411,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,2.0,1.0,True,True,2,0.0,2.0,2.0,0.0,41.602,20.801,0.000466,0.000958,0.645,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,3.0,1.0,True,True,2,0.0,2.0,2.0,0.0,31.0173,15.5087,0.020606,0.045594,0.853,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,4.0,1.0,True,True,2,0.0,2.0,2.0,0.0,30.579,15.2895,0.139417,0.158724,1.012,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,1.0,1.0,True,True,2,0.0,2.0,2.0,0.0,49.4326,24.7163,0.001953,0.005615,0.438,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,2.0,1.0,True,True,2,0.0,2.0,2.0,0.0,41.8831,20.9415,0.000488,0.000732,0.614,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,3.0,1.0,True,True,2,0.0,2.0,2.0,0.0,30.6813,15.3406,0.021606,0.048584,0.82,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,4.0,1.0,True,True,2,0.0,2.0,2.0,0.0,30.1431,15.0715,0.141724,0.163818,1.025,"noisy,shots=8192"
RND4_1,4,12,simulated_annealing,,2.0,True,False,3,1.0,3.0,2.0,1.0,,,,,1.187,"reads=80,sweeps=1500"
RND4_1,4,12,qaoa_numpy,1.0,2.0,False,False,0,,40.0,2.0,38.0,26.7875,13.3937,0.001541,0.00198,0.078,restarts=16
RND4_1,4,12,qaoa_numpy,2.0,2.0,False,False,1,,21.0,2.0,19.0,26.3449,13.1724,0.011935,0.042951,0.267,restarts=16
RND4_1,4,12,qaoa_numpy,3.0,2.0,False,False,0,,20.0,2.0,18.0,18.1824,9.0912,0.047695,0.077215,0.563,restarts=16
RND4_1,4,12,qaoa_numpy,4.0,2.0,True,False,4,2.0,4.0,2.0,2.0,20.277,10.1385,0.015656,0.112835,1.005,restarts=16
RND4_1,4,12,qaoa_qiskit,1.0,2.0,True,True,2,0.0,2.0,2.0,0.0,62.3827,31.1913,0.003818,0.01031,0.272,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,2.0,2.0,True,True,2,0.0,2.0,2.0,0.0,29.2277,14.6138,0.009828,0.024592,0.599,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,3.0,2.0,True,True,2,0.0,2.0,2.0,0.0,30.3215,15.1608,0.000122,0.04342,0.858,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,4.0,2.0,True,True,2,0.0,2.0,2.0,0.0,34.4888,17.2444,0.021532,0.083988,1.037,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,1.0,2.0,True,True,2,0.0,2.0,2.0,0.0,62.6027,31.3013,0.004272,0.009766,0.249,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,2.0,2.0,True,True,2,0.0,2.0,2.0,0.0,29.3689,14.6844,0.010254,0.021362,0.618,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,3.0,2.0,True,True,2,0.0,2.0,2.0,0.0,30.5862,15.2931,0.000366,0.039673,0.823,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,4.0,2.0,True,True,2,0.0,2.0,2.0,0.0,34.2213,17.1107,0.020996,0.085327,0.986,"noisy,shots=8192"
RND4_1,4,12,simulated_annealing,,3.0,True,True,2,0.0,2.0,2.0,0.0,,,,,1.24,"reads=80,sweeps=1500"
RND4_1,4,12,qaoa_numpy,1.0,3.0,False,False,0,,30.0,2.0,28.0,27.512,13.756,9.2e-05,9.2e-05,0.079,restarts=16
RND4_1,4,12,qaoa_numpy,2.0,3.0,False,False,0,,30.0,2.0,28.0,26.6841,13.3421,0.003736,0.005989,0.259,restarts=16
RND4_1,4,12,qaoa_numpy,3.0,3.0,False,False,0,,20.0,2.0,18.0,25.1053,12.5527,0.00324,0.003521,0.522,restarts=16
RND4_1,4,12,qaoa_numpy,4.0,3.0,True,True,2,0.0,2.0,2.0,0.0,13.7629,6.8815,0.078307,0.190665,0.981,restarts=16
RND4_1,4,12,qaoa_qiskit,1.0,3.0,True,True,2,0.0,2.0,2.0,0.0,29.5297,14.7649,0.00849,0.057122,0.443,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,2.0,3.0,True,True,2,0.0,2.0,2.0,0.0,54.744,27.372,0.004332,0.009253,0.624,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,3.0,3.0,True,True,2,0.0,2.0,2.0,0.0,33.1065,16.5533,0.006187,0.049203,0.843,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,4.0,3.0,True,True,2,0.0,2.0,2.0,0.0,58.8879,29.444,0.006394,0.008479,1.064,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,1.0,3.0,True,True,2,0.0,2.0,2.0,0.0,29.3123,14.6561,0.008789,0.056274,0.4,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,2.0,3.0,True,True,2,0.0,2.0,2.0,0.0,54.7679,27.384,0.003662,0.008301,0.589,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,3.0,3.0,True,True,2,0.0,2.0,2.0,0.0,33.0284,16.5142,0.005493,0.050537,0.839,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,4.0,3.0,True,True,2,0.0,2.0,2.0,0.0,59.297,29.6485,0.005981,0.007568,0.998,"noisy,shots=8192"
RND4_1,4,12,simulated_annealing,,4.0,True,True,2,0.0,2.0,2.0,0.0,,,,,1.207,"reads=80,sweeps=1500"
RND4_1,4,12,qaoa_numpy,1.0,4.0,False,False,0,,40.0,2.0,38.0,26.7879,13.394,0.001523,0.001952,0.086,restarts=16
RND4_1,4,12,qaoa_numpy,2.0,4.0,False,False,0,,42.0,2.0,40.0,42.3649,21.1825,0.003794,0.013106,0.289,restarts=16
RND4_1,4,12,qaoa_numpy,3.0,4.0,False,False,1,,21.0,2.0,19.0,21.5166,10.7583,0.015502,0.042155,0.556,restarts=16
RND4_1,4,12,qaoa_numpy,4.0,4.0,False,False,0,,20.0,2.0,18.0,21.7519,10.876,0.020549,0.055432,0.942,restarts=16
RND4_1,4,12,qaoa_qiskit,1.0,4.0,True,True,2,0.0,2.0,2.0,0.0,23.9625,11.9812,0.008319,0.017171,0.415,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,2.0,4.0,True,True,2,0.0,2.0,2.0,0.0,34.9612,17.4806,0.001319,0.002093,0.651,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,3.0,4.0,True,True,2,0.0,2.0,2.0,0.0,36.0852,18.0426,0.001939,0.002345,0.803,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit,4.0,4.0,True,True,2,0.0,2.0,2.0,0.0,30.1394,15.0697,0.005623,0.018987,1.065,"noiseless,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,1.0,4.0,True,True,2,0.0,2.0,2.0,0.0,24.1134,12.0567,0.008301,0.016235,0.385,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,2.0,4.0,True,True,2,0.0,2.0,2.0,0.0,34.7417,17.3708,0.001465,0.002441,0.581,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,3.0,4.0,True,True,2,0.0,2.0,2.0,0.0,35.9558,17.9779,0.001953,0.002319,0.816,"noisy,shots=8192"
RND4_1,4,12,qaoa_qiskit_noisy,4.0,4.0,True,True,2,0.0,2.0,2.0,0.0,30.2489,15.1245,0.006714,0.019287,1.028,"noisy,shots=8192"
RND4_2,4,12,brute_force,,,True,True,1,0.0,1.0,1.0,0.0,,,,,0.006,ground truth
RND4_2,4,12,simulated_annealing,,0.0,True,False,2,1.0,2.0,1.0,1.0,,,,,1.167,"reads=80,sweeps=1500"
RND4_2,4,12,qaoa_numpy,1.0,0.0,False,False,0,,30.0,1.0,29.0,27.4617,27.4617,0.001309,0.001385,0.079,restarts=16
RND4_2,4,12,qaoa_numpy,2.0,0.0,False,False,0,,30.0,1.0,29.0,27.55,27.55,0.006659,0.011384,0.276,restarts=16
RND4_2,4,12,qaoa_numpy,3.0,0.0,True,False,4,3.0,4.0,1.0,3.0,18.1989,18.1989,0.006273,0.257016,0.591,restarts=16
RND4_2,4,12,qaoa_numpy,4.0,0.0,True,False,4,3.0,4.0,1.0,3.0,23.4265,23.4265,4e-06,0.106095,0.971,restarts=16
RND4_2,4,12,qaoa_qiskit,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,28.1291,28.1291,0.000816,0.000894,0.237,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,2.0,0.0,True,True,1,0.0,1.0,1.0,0.0,29.2491,29.2491,0.002933,0.003529,0.644,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,3.0,0.0,True,True,1,0.0,1.0,1.0,0.0,29.9422,29.9422,0.002607,0.168033,0.861,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,4.0,0.0,True,True,1,0.0,1.0,1.0,0.0,44.0503,44.0503,1.1e-05,0.024598,1.034,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,28.0963,28.0963,0.000977,0.000977,0.209,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,2.0,0.0,True,True,1,0.0,1.0,1.0,0.0,29.4005,29.4005,0.001343,0.001587,0.612,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,3.0,0.0,True,True,1,0.0,1.0,1.0,0.0,30.1732,30.1732,0.002319,0.173096,0.82,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,4.0,0.0,True,False,2,1.0,2.0,1.0,1.0,43.9645,43.9645,0.0,0.025269,1.049,"noisy,shots=8192"
RND4_2,4,12,simulated_annealing,,1.0,True,False,3,2.0,3.0,1.0,2.0,,,,,1.19,"reads=80,sweeps=1500"
RND4_2,4,12,qaoa_numpy,1.0,1.0,False,False,0,,30.0,1.0,29.0,45.2778,45.2778,0.008087,0.011427,0.091,restarts=16
RND4_2,4,12,qaoa_numpy,2.0,1.0,False,False,0,,30.0,1.0,29.0,44.8324,44.8324,0.007852,0.010625,0.262,restarts=16
RND4_2,4,12,qaoa_numpy,3.0,1.0,False,False,0,,10.0,1.0,9.0,19.9,19.9,0.020372,0.047596,0.554,restarts=16
RND4_2,4,12,qaoa_numpy,4.0,1.0,True,True,1,0.0,1.0,1.0,0.0,15.8647,15.8647,0.017101,0.196476,0.998,restarts=16
RND4_2,4,12,qaoa_qiskit,1.0,1.0,True,True,1,0.0,1.0,1.0,0.0,38.5669,38.5669,0.000495,0.057592,0.423,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,2.0,1.0,True,True,1,0.0,1.0,1.0,0.0,48.1484,48.1484,0.00616,0.014118,0.621,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,3.0,1.0,True,True,1,0.0,1.0,1.0,0.0,47.8938,47.8938,4.6e-05,0.010661,0.862,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,4.0,1.0,True,True,1,0.0,1.0,1.0,0.0,64.5047,64.5047,0.000732,0.013196,1.047,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,1.0,1.0,True,True,1,0.0,1.0,1.0,0.0,38.4546,38.4546,0.000366,0.059814,0.4,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,2.0,1.0,True,True,1,0.0,1.0,1.0,0.0,48.2036,48.2036,0.005493,0.014648,0.632,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,3.0,1.0,True,False,2,1.0,2.0,1.0,1.0,47.6569,47.6569,0.0,0.010254,0.826,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,4.0,1.0,True,True,1,0.0,1.0,1.0,0.0,65.1984,65.1984,0.000488,0.013184,1.005,"noisy,shots=8192"
RND4_2,4,12,simulated_annealing,,2.0,True,False,3,2.0,3.0,1.0,2.0,,,,,1.231,"reads=80,sweeps=1500"
RND4_2,4,12,qaoa_numpy,1.0,2.0,False,False,0,,40.0,1.0,39.0,27.2745,27.2745,0.002708,0.004459,0.081,restarts=16
RND4_2,4,12,qaoa_numpy,2.0,2.0,False,False,0,,20.0,1.0,19.0,24.18,24.18,0.00787,0.028376,0.254,restarts=16
RND4_2,4,12,qaoa_numpy,3.0,2.0,False,False,0,,10.0,1.0,9.0,21.3609,21.3609,0.022998,0.041414,0.531,restarts=16
RND4_2,4,12,qaoa_numpy,4.0,2.0,False,False,0,,30.0,1.0,29.0,23.7819,23.7819,0.01698,0.054032,0.999,restarts=16
RND4_2,4,12,qaoa_qiskit,1.0,2.0,True,True,1,0.0,1.0,1.0,0.0,65.3367,65.3367,0.00075,0.006,0.289,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,2.0,2.0,True,True,1,0.0,1.0,1.0,0.0,69.4265,69.4265,6.4e-05,0.003305,0.632,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,3.0,2.0,True,True,1,0.0,1.0,1.0,0.0,35.1655,35.1655,0.001401,0.007703,0.847,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,4.0,2.0,True,True,1,0.0,1.0,1.0,0.0,28.2481,28.2481,0.001606,0.011702,1.087,"noiseless,shots=8192"
