instance,p,mode,P_opt,feasible_rate,expected_energy
CP_4,1,noiseless,0.03100646956163205,0.03735413347661528,26.4887169413309
CP_4,1,noisy,0.0233154296875,0.0277099609375,31.0162353515625
CP_4,2,noiseless,0.025985704928879298,0.02925078363650998,25.91261379587173
CP_4,2,noisy,0.014892578125,0.0181884765625,35.6278076171875
CP_4,3,noiseless,0.050306319774789575,0.0547643186443768,22.873269393140422
CP_4,3,noisy,0.01953125,0.021728515625,49.26220703125
CP_4,4,noiseless,0.01623949011921361,0.020420354020906174,27.454856666237017
CP_4,4,noisy,0.0068359375,0.0087890625,49.3687744140625
